LocationZip,Latitude,Longitude,geopoint
61858,40.121098,-87.74657,40.121098
,,,
19446,40.237206,-75.29156,40.237206
,,,
63198,38.638318,-90.427118,38.638318
,,,
21201,39.295306,-76.62118,39.295306
,,,
78134,29.687579,-98.120104,29.687579
,,,
3289,43.496372,-71.519728,43.496372
,,,
60154,41.851257,-87.88351,41.851257
,,,
4003,43.730791,-69.99448,43.730791
,,,
61764,40.884053,-88.63376,40.884053
,,,
5055,43.735335,-72.29086,43.735335
,,,
71452,31.612618,-92.98075,31.612618
,,,
14838,42.177019,-76.66687,42.177019
,,,
87018,36.203634,-107.49441,36.203634
,,,
15448,40.134792,-79.74272,40.134792
,,,
88267,33.270355,-103.42377,33.270355
,,,
75301,32.767268,-96.777626,32.767268
,,,
75966,30.831678,-93.74869,30.831678
,,,
13483,43.399851,-75.82785,43.399851
,,,
15551,39.886916,-79.25388,39.886916
,,,
15748,40.529621,-79.14264,40.529621
,,,
17012,40.136687,-77.242805,40.136687
,,,
17016,40.273968,-76.40602,40.273968
,,,
30505,34.306188,-83.838936,34.306188
,,,
31005,32.556668,-83.62435,32.556668
,,,
24576,37.245798,-79.133546,37.245798
,,,
24646,37.14445,-81.99735,37.14445
,,,
26161,39.173299,-81.25595,39.173299
,,,
20853,39.087409,-77.0944,39.087409
,,,
20997,39.143979,-77.207617,39.143979
,,,
21675,38.286828,-76.08221,38.286828
,,,
22834,38.544652,-78.86564,38.544652
,,,
18078,40.675741,-75.61626,40.675741
,,,
18763,41.272248,-75.880146,41.272248
,,,
19403,40.146069,-75.38378,40.146069
,,,
8646,40.280531,-74.712018,40.280531
,,,
11426,40.732239,-73.72108,40.732239
,,,
30091,33.960353,-84.037859,33.960353
,,,
13089,43.02143,-76.197701,43.02143
,,,
28160,35.360536,-81.92506,35.360536
,,,
53952,43.776098,-89.60323,43.776098
,,,
55303,45.247509,-93.418,45.247509
,,,
55922,43.569417,-91.90736,43.569417
,,,
37620,36.561341,-82.16869,36.561341
,,,
38344,35.995802,-88.41385,35.995802
,,,
12966,44.812315,-74.40784,44.812315
,,,
13327,43.932489,-75.29084,43.932489
,,,
14025,42.627312,-78.73768,42.627312
,,,
18235,40.828682,-75.70596,40.828682
,,,
19065,39.921061,-75.386136,39.921061
,,,
77587,29.66223,-95.23106,29.66223
,,,
77972,28.525453,-96.694818,28.525453
,,,
82513,43.557529,-109.70709,43.557529
,,,
83420,44.060947,-111.40548,44.060947
,,,
85077,33.276539,-112.18717,33.276539
,,,
67340,37.058083,-95.70982,37.058083
,,,
68865,40.895553,-98.20719,40.895553
,,,
68942,40.084405,-98.30306,40.084405
,,,
69166,41.918663,-100.52739,41.918663
,,,
88572,31.694842,-106.299987,31.694842
,,,
72937,35.15875,-94.39462,35.15875
,,,
73543,34.478901,-98.37791,34.478901
,,,
74002,36.549109,-96.146,36.549109
,,,
92607,33.640302,-117.769442,33.640302
,,,
3259,43.880005,-71.39475,43.880005
,,,
7844,40.919658,-74.984628,40.919658
,,,
8520,40.262809,-74.53246,40.262809
,,,
8831,40.336508,-74.43302,40.336508
,,,
921,18.394019,-66.08633,18.394019
,,,
2044,41.970474,-70.701357,41.970474
,,,
38117,35.112929,-89.90389,35.112929
,,,
20580,38.893311,-77.014647,38.893311
,,,
42711,36.898169,-85.31056,36.898169
,,,
43154,39.605605,-82.82656,39.605605
,,,
43345,40.513261,-83.57736,40.513261
,,,
43437,41.252306,-83.60464,41.252306
,,,
98267,48.499159,-121.43163,48.499159
,,,
54665,43.543934,-90.89904,43.543934
,,,
61452,40.249363,-90.66845,40.249363
,,,
62552,39.869841,-88.81261,39.869841
,,,
62964,37.119739,-89.20174,37.119739
,,,
63563,40.303327,-92.07913,40.303327
,,,
51059,42.036864,-95.9662,42.036864
,,,
43022,40.351781,-82.35543,40.351781
,,,
43413,41.240054,-83.64985,41.240054
,,,
87712,35.881516,-105.18498,35.881516
,,,
89110,36.172744,-115.05795,36.172744
,,,
99022,47.583754,-117.68812,47.583754
,,,
99658,62.048263,-163.1937,62.048263
,,,
92389,35.848556,-116.22627,35.848556
,,,
95465,38.409993,-122.98347,38.409993
,,,
95589,40.033316,-124.02379,40.033316
,,,
95747,38.768829,-121.33629,38.768829
,,,
2891,41.354881,-71.80387,41.354881
,,,
6057,41.852712,-73.00492,41.852712
,,,
6084,41.87688,-72.36806,41.87688
,,,
933,18.410462,-66.060533,18.410462
,,,
96116,41.268746,-120.42843,41.268746
,,,
32122,29.022729,-81.172169,29.022729
,,,
39219,32.252147,-90.214865,32.252147
,,,
32210,30.268572,-81.73987,30.268572
,,,
28728,35.498797,-82.708024,35.498797
,,,
29692,34.404535,-82.23851,34.404535
,,,
31829,32.557718,-84.73957,32.557718
,,,
35553,34.146713,-87.39317,34.146713
,,,
36453,31.203287,-86.15169,31.203287
,,,
37080,36.329551,-86.90949,36.329551
,,,
37371,35.441376,-84.641623,35.441376
,,,
37691,36.367169,-81.75553,36.367169
,,,
38029,35.201738,-89.971538,35.201738
,,,
38101,35.050667,-89.847782,35.050667
,,,
17572,40.003405,-76.15367,40.003405
,,,
19407,40.211896,-75.35586,40.211896
,,,
20010,38.933311,-77.02929,38.933311
,,,
20602,38.598185,-76.90381,38.598185
,,,
22015,38.788646,-77.27888,38.788646
,,,
25387,38.296818,-81.554655,38.296818
,,,
32712,28.713173,-81.52359,28.713173
,,,
32965,27.709049,-80.572557,27.709049
,,,
33410,26.839588,-80.08824,26.839588
,,,
26623,38.653616,-80.86194,38.653616
,,,
38645,34.237759,-90.48669,34.237759
,,,
39151,32.08065,-89.776,32.08065
,,,
49419,42.679762,-85.98996,42.679762
,,,
49450,42.484769,-86.07944,42.484769
,,,
51016,42.471378,-95.80529,42.471378
,,,
56167,43.536338,-95.38554,43.536338
,,,
58075,46.28232,-96.68494,46.28232
,,,
58773,48.574749,-102.65064,48.574749
,,,
59865,47.317264,-114.04402,47.317264
,,,
59913,48.428564,-114.01396,48.428564
,,,
60046,42.410687,-88.05462,42.410687
,,,
44402,41.385826,-80.87487,41.385826
,,,
44802,41.053889,-83.41412,41.053889
,,,
46102,39.996577,-86.61928,39.996577
,,,
68868,40.718287,-98.52983,40.718287
,,,
68933,40.523823,-98.04812,40.523823
,,,
62617,40.167991,-90.16313,40.167991
,,,
64865,36.833365,-94.59415,36.833365
,,,
55175,45.005902,-93.105869,45.005902
,,,
55312,44.723259,-94.33922,44.723259
,,,
61801,40.109647,-88.21246,40.109647
,,,
61956,39.858506,-88.15018,39.858506
,,,
62410,38.528202,-87.72913,38.528202
,,,
75154,32.526123,-96.82325,32.526123
,,,
75572,33.210952,-94.13364,33.210952
,,,
97257,42.421567,-123.33749,42.421567
,,,
97544,42.155392,-123.2978,42.155392
,,,
98312,47.564437,-122.71293,47.564437
,,,
32821,28.391608,-81.47345,28.391608
,,,
33823,28.068865,-81.80267,28.068865
,,,
31028,32.632111,-83.67795,32.632111
,,,
34432,29.060092,-82.35195,29.060092
,,,
37165,36.283543,-87.458058,36.283543
,,,
38134,35.193046,-89.86559,35.193046
,,,
99512,61.203954,-149.808426,61.203954
,,,
56649,48.579947,-93.38142,48.579947
,,,
56748,47.915369,-96.02739,47.915369
,,,
57256,45.217342,-97.19567,45.217342
,,,
58339,48.900063,-99.427769,48.900063
,,,
79571,33.158381,-99.718725,33.158381
,,,
94015,37.682583,-122.48209,37.682583
,,,
94154,37.784827,-122.727802,37.784827
,,,
94576,38.553087,-122.47725,38.553087
,,,
94578,37.703427,-122.128,37.703427
,,,
95054,37.39324,-121.96066,37.39324
,,,
87518,36.522263,-106.54918,36.522263
,,,
87569,35.345618,-105.26233,35.345618
,,,
90749,33.786594,-118.298662,33.786594
,,,
65287,38.884926,-92.52188,38.884926
,,,
67523,38.200452,-99.54314,38.200452
,,,
68767,42.200994,-97.54527,42.200994
,,,
61524,40.490965,-90.03285,40.490965
,,,
62352,39.563599,-90.64813,39.563599
,,,
50123,40.854525,-93.49863,40.854525
,,,
50524,42.603391,-94.36129,42.603391
,,,
51340,43.082426,-95.151095,43.082426
,,,
52070,42.071239,-90.20261,42.071239
,,,
54622,44.248179,-91.83124,44.248179
,,,
54726,44.946486,-91.02282,44.946486
,,,
54732,45.155211,-91.17005,45.155211
,,,
57645,45.884074,-101.7111,45.884074
,,,
58033,46.449141,-97.91961,46.449141
,,,
62969,37.159227,-89.34153,37.159227
,,,
72519,36.132092,-92.16638,36.132092
,,,
72642,36.378546,-92.53817,36.378546
,,,
74726,33.98526,-96.15629,33.98526
,,,
70467,30.90169,-89.820725,30.90169
,,,
71367,30.895994,-92.3126,30.895994
,,,
97914,44.057074,-116.99148,44.057074
,,,
98687,45.801586,-122.520347,45.801586
,,,
78239,29.51613,-98.36161,29.51613
,,,
79175,35.401475,-101.895089,35.401475
,,,
92556,33.752886,-116.055617,33.752886
,,,
77391,29.83399,-95.434241,29.83399
,,,
77615,30.316847,-94.07395,30.316847
,,,
86547,36.494915,-109.45613,36.494915
,,,
56294,44.317104,-95.21378,44.317104
,,,
59312,46.017965,-106.99199,46.017965
,,,
59547,48.607955,-109.01285,48.607955
,,,
59711,46.141686,-112.98902,46.141686
,,,
73018,35.040526,-97.94723,35.040526
,,,
73488,34.4836,-97.54783,34.4836
,,,
75230,32.901176,-96.79054,32.901176
,,,
75694,32.653731,-94.342725,32.653731
,,,
49620,44.516368,-85.68623,44.516368
,,,
53948,43.783534,-90.0566,43.783534
,,,
63120,38.691901,-90.25992,38.691901
,,,
89155,35.927901,-114.972061,35.927901
,,,
98356,46.562676,-122.29514,46.562676
,,,
99559,60.766603,-161.88006,60.766603
,,,
93266,36.177361,-119.82042,36.177361
,,,
91772,33.786594,-118.298662,33.786594
,,,
79244,34.070936,-100.82488,34.070936
,,,
79786,31.383297,-103.556598,31.383297
,,,
80018,39.689244,-104.7166,39.689244
,,,
47977,40.763755,-87.15306,40.763755
,,,
8352,39.475565,-75.12933,39.475565
,,,
978,18.337004,-65.990099,18.337004
,,,
1952,42.85048,-70.86153,42.85048
,,,
2032,42.153912,-71.21362,42.153912
,,,
28746,35.451314,-82.185,35.451314
,,,
27402,36.106711,-79.791901,36.106711
,,,
64874,36.760347,-94.05456,36.760347
,,,
65037,38.232201,-92.82494,38.232201
,,,
65624,36.725025,-93.50573,36.725025
,,,
65740,36.713014,-93.16335,36.713014
,,,
66735,37.522439,-94.70402,37.522439
,,,
59301,46.343483,-105.81164,46.343483
,,,
96822,21.31275,-157.82195,21.31275
,,,
67235,37.692778,-97.4959,37.692778
,,,
67457,38.40198,-98.00626,38.40198
,,,
70067,29.652752,-90.1012,29.652752
,,,
70648,30.494379,-92.85992,30.494379
,,,
71496,31.110298,-93.289988,31.110298
,,,
76472,32.617128,-98.17476,32.617128
,,,
76945,31.890079,-100.5669,31.890079
,,,
78102,28.426202,-97.74806,28.426202
,,,
79552,32.944761,-99.800304,32.944761
,,,
93276,35.305512,-119.38925,35.305512
,,,
94137,37.784827,-122.727802,37.784827
,,,
74701,34.009209,-96.38612,34.009209
,,,
75080,32.969523,-96.74093,32.969523
,,,
75254,32.946069,-96.794496,32.946069
,,,
84655,40.03148,-111.85302,40.03148
,,,
65738,37.124302,-93.47407,37.124302
,,,
87104,35.101727,-106.67238,35.101727
,,,
87535,35.759271,-105.74841,35.759271
,,,
72081,35.319143,-91.65148,35.319143
,,,
72738,36.155775,-93.88706,36.155775
,,,
73716,36.49556,-98.49057,36.49556
,,,
48272,42.239933,-83.150823,42.239933
,,,
40824,36.840955,-83.37539,36.840955
,,,
58576,47.446392,-101.15667,47.446392
,,,
61917,39.706131,-87.91691,39.706131
,,,
62312,39.704649,-91.0368,39.704649
,,,
63150,38.6531,-90.243462,38.6531
,,,
55484,45.015914,-93.47188,45.015914
,,,
52217,42.080758,-92.40188,42.080758
,,,
52748,41.659064,-90.56866,41.659064
,,,
53920,43.660412,-89.59309,43.660412
,,,
54501,45.64672,-89.39408,45.64672
,,,
4479,45.129817,-69.32571,45.129817
,,,
5460,44.974765,-73.105205,44.974765
,,,
5676,44.348486,-72.77081,44.348486
,,,
6404,41.165097,-73.129186,41.165097
,,,
15250,40.434436,-80.024817,40.434436
,,,
15928,40.23741,-78.92978,40.23741
,,,
23881,37.181764,-77.0026,37.181764
,,,
10301,40.631775,-74.09432,40.631775
,,,
20914,39.143979,-77.207617,39.143979
,,,
21203,39.284707,-76.620489,39.284707
,,,
22002,38.691448,-78.137019,38.691448
,,,
12081,42.59362,-73.566328,42.59362
,,,
76511,30.798697,-97.42363,30.798697
,,,
76704,31.571266,-97.12201,31.571266
,,,
77867,30.748833,-96.57391,30.748833
,,,
79014,35.866528,-100.31313,35.866528
,,,
59111,45.978288,-108.194508,45.978288
,,,
61636,40.699937,-89.595147,40.699937
,,,
61912,39.529566,-88.03349,39.529566
,,,
62097,38.932347,-89.84608,38.932347
,,,
62353,39.983824,-90.74134,39.983824
,,,
65649,37.618579,-93.61158,37.618579
,,,
66015,38.067424,-95.40614,38.067424
,,,
66035,39.85881,-95.2569,39.85881
,,,
67731,39.758864,-101.54448,39.758864
,,,
68378,40.394814,-96.01864,40.394814
,,,
56458,47.206754,-94.97109,47.206754
,,,
73476,34.680871,-97.300429,34.680871
,,,
74722,34.454046,-94.94148,34.454046
,,,
33166,25.824725,-80.30476,25.824725
,,,
33181,25.897372,-80.16048,25.897372
,,,
53518,43.23854,-90.59683,43.23854
,,,
53703,43.078646,-89.37727,43.078646
,,,
56474,46.718997,-94.38716,46.718997
,,,
56549,46.864977,-96.30781,46.864977
,,,
41011,39.0752,-84.52064,39.0752
,,,
42276,36.860612,-86.88171,36.860612
,,,
42783,37.567134,-86.085259,37.567134
,,,
44675,40.506928,-81.24133,40.506928
,,,
38958,33.929206,-90.188462,33.929206
,,,
39730,33.833689,-88.55463,33.833689
,,,
31721,31.56889,-84.248211,31.56889
,,,
46382,41.479916,-86.77328,41.479916
,,,
46532,41.411513,-86.61127,41.411513
,,,
47394,40.173141,-84.97922,40.173141
,,,
49251,42.464769,-84.41116,42.464769
,,,
36532,30.512458,-87.88559,30.512458
,,,
17786,41.254974,-76.681186,41.254974
,,,
17885,40.851747,-77.31213,40.851747
,,,
5750,43.619787,-73.23273,43.619787
,,,
6068,42.014673,-73.42408,42.014673
,,,
27627,35.797692,-78.625265,35.797692
,,,
10275,40.780751,-73.977182,40.780751
,,,
10705,40.917281,-73.89142,40.917281
,,,
11720,40.868946,-73.08009,40.868946
,,,
12970,44.454639,-74.28753,44.454639
,,,
22309,38.725214,-77.10734,38.725214
,,,
19725,39.564499,-75.597047,39.564499
,,,
13605,43.807654,-76.04936,43.807654
,,,
13801,42.504765,-75.77739,42.504765
,,,
14479,43.241502,-78.318828,43.241502
,,,
15088,40.272901,-79.89491,40.272901
,,,
94513,37.932123,-121.70381,37.932123
,,,
95006,37.151813,-122.13679,37.151813
,,,
90802,33.769018,-118.19225,33.769018
,,,
91521,33.786594,-118.298662,33.786594
,,,
92164,33.016928,-116.846046,33.016928
,,,
92404,34.14856,-117.26298,34.14856
,,,
93118,34.262834,-119.848555,34.262834
,,,
97528,42.396421,-123.535027,42.396421
,,,
98063,47.432251,-121.803388,47.432251
,,,
98390,47.196364,-122.1887,47.196364
,,,
87582,36.14773,-105.98866,36.14773
,,,
90213,33.786594,-118.298662,33.786594
,,,
2134,42.355147,-71.13164,42.355147
,,,
1097,42.161743,-72.845912,42.161743
,,,
61349,41.543342,-89.44078,41.543342
,,,
63437,39.742551,-92.24825,39.742551
,,,
79854,30.647349,-104.52192,30.647349
,,,
80729,40.877461,-104.22705,40.877461
,,,
71049,31.991863,-93.98356,31.991863
,,,
72768,36.484548,-94.46911,36.484548
,,,
81227,38.545757,-106.243422,38.545757
,,,
85082,33.276539,-112.18717,33.276539
,,,
85901,34.271427,-110.03676,34.271427
,,,
67201,37.651974,-97.258997,37.651974
,,,
68854,41.019927,-98.00297,41.019927
,,,
65010,38.784123,-92.24395,38.784123
,,,
66063,38.899901,-94.831991,38.899901
,,,
73198,35.551409,-97.407537,35.551409
,,,
74636,36.810451,-97.51795,36.810451
,,,
46039,40.366648,-86.30867,40.366648
,,,
47812,39.433602,-87.410094,39.433602
,,,
48070,42.482585,-83.16812,42.482585
,,,
48862,43.356518,-84.497138,43.356518
,,,
57334,43.549862,-97.99713,43.549862
,,,
51028,42.596358,-95.98619,42.596358
,,,
35233,33.509623,-86.7997,33.509623
,,,
3814,43.767878,-71.12926,43.767878
,,,
4053,44.408078,-70.470703,44.408078
,,,
4105,43.736732,-70.26027,43.736732
,,,
4621,44.904789,-66.990529,44.904789
,,,
6752,41.52599,-73.36092,41.52599
,,,
7072,40.836555,-74.08466,40.836555
,,,
1634,42.069484,-72.999433,42.069484
,,,
15447,39.945514,-79.93869,39.945514
,,,
17403,39.952198,-76.71328,39.952198
,,,
30205,33.275707,-84.46706,33.275707
,,,
30621,33.804849,-83.48164,33.804849
,,,
32316,30.479347,-84.346204,30.479347
,,,
33779,27.839698,-82.772483,27.839698
,,,
24054,36.677075,-79.70604,36.677075
,,,
24523,37.339184,-79.52839,37.339184
,,,
8048,39.967013,-74.80666,39.967013
,,,
20634,38.260846,-76.4985,38.260846
,,,
20765,38.844097,-76.54795,38.844097
,,,
22031,38.859675,-77.26167,38.859675
,,,
17703,41.33275,-77.023601,41.33275
,,,
12409,42.061841,-74.16063,42.061841
,,,
28750,35.236179,-82.236198,35.236179
,,,
29943,32.458459,-81.10567,32.458459
,,,
30046,33.960353,-84.037859,33.960353
,,,
28103,34.99545,-80.35635,34.99545
,,,
80614,39.80797,-104.407918,39.80797
,,,
80733,40.340456,-103.51203,40.340456
,,,
83539,46.122654,-115.72485,46.122654
,,,
63071,38.137345,-90.83168,38.137345
,,,
64060,39.365318,-94.3578,39.365318
,,,
64673,40.391564,-93.58237,40.391564
,,,
64863,36.530266,-94.60271,36.530266
,,,
72557,36.374704,-91.804608,36.374704
,,,
73755,36.14001,-98.57918,36.14001
,,,
75028,33.033214,-97.05965,33.033214
,,,
75683,32.809766,-94.70513,32.809766
,,,
77266,29.83399,-95.434241,29.83399
,,,
77480,29.055954,-95.71344,29.055954
,,,
77950,28.390776,-96.84723,28.390776
,,,
78050,29.072689,-98.48916,29.072689
,,,
85066,33.276539,-112.18717,33.276539
,,,
85342,33.939162,-112.49976,33.939162
,,,
78773,30.326374,-97.771258,30.326374
,,,
79738,32.723865,-101.45811,32.723865
,,,
70174,30.032997,-89.882564,30.032997
,,,
91175,33.786594,-118.298662,33.786594
,,,
95919,39.453457,-121.26543,39.453457
,,,
97307,44.984465,-122.457024,44.984465
,,,
93272,36.059363,-119.32025,36.059363
,,,
47838,38.957093,-87.3793,38.957093
,,,
44128,41.441153,-81.55179,41.441153
,,,
44193,41.685744,-81.672797,41.685744
,,,
14060,42.443406,-78.32302,42.443406
,,,
16843,41.001993,-78.46381,41.001993
,,,
23824,37.070975,-77.98876,37.070975
,,,
24813,37.355111,-81.73002,37.355111
,,,
8619,40.240558,-74.69588,40.240558
,,,
10571,41.119008,-73.732996,41.119008
,,,
22222,38.861462,-77.053599,38.861462
,,,
29160,33.734171,-81.07563,33.734171
,,,
29926,32.226713,-80.74325,32.226713
,,,
19331,39.882274,-75.516529,39.882274
,,,
19475,40.176858,-75.57621,40.176858
,,,
27265,36.017647,-80.00628,36.017647
,,,
28120,35.311862,-81.02441,35.311862
,,,
24862,37.485276,-81.93955,37.485276
,,,
25067,38.198471,-81.44797,38.198471
,,,
42088,36.627427,-88.74845,36.627427
,,,
43555,41.437905,-84.255,41.437905
,,,
736,18.112895,-66.15377,18.112895
,,,
910,18.410462,-66.060533,18.410462
,,,
18827,41.963293,-75.58203,41.963293
,,,
27316,35.711954,-79.63723,35.711954
,,,
28082,35.346285,-80.541088,35.346285
,,,
45750,39.426551,-81.44373,39.426551
,,,
31421,31.971394,-81.07156,31.971394
,,,
33542,28.238489,-82.181913,28.238489
,,,
19884,39.564499,-75.597047,39.564499
,,,
58463,47.483877,-100.48694,47.483877
,,,
61024,42.436585,-89.30394,42.436585
,,,
61363,41.25645,-89.17901,41.25645
,,,
68850,40.786048,-99.7424,40.786048
,,,
76371,33.463284,-99.63839,33.463284
,,,
80000,39.669637,-104.773083,39.669637
,,,
80030,39.830936,-105.03736,39.830936
,,,
64485,39.94728,-94.8358,39.94728
,,,
66522,39.865907,-95.9413,39.865907
,,,
67448,38.657542,-97.40005,38.657542
,,,
68131,41.264418,-95.96383,41.264418
,,,
56166,44.2127,-95.3633,44.2127
,,,
57074,44.156514,-96.46401,44.156514
,,,
57571,43.085296,-99.09765,43.085296
,,,
63065,38.252726,-90.514875,38.252726
,,,
63106,38.644451,-90.20636,38.644451
,,,
63629,37.416192,-91.22224,37.416192
,,,
72670,35.924868,-93.232298,35.924868
,,,
80279,39.738752,-104.408349,39.738752
,,,
80453,39.668426,-105.244245,39.668426
,,,
82711,44.706167,-104.45138,44.706167
,,,
75025,33.086868,-96.74504,33.086868
,,,
75364,32.767268,-96.777626,32.767268
,,,
75902,31.362315,-94.761103,31.362315
,,,
76058,32.461964,-97.40774,32.461964
,,,
87516,36.082439,-106.46786,36.082439
,,,
92051,33.016928,-116.846046,33.016928
,,,
92333,34.268344,-116.93842,34.268344
